272,20.5,2177113560,2176725167
273,20.5,2185117668,2184727842
274,20.5,2193121777,2192730519
275,20.44,2201125884,2200733195
276,20.44,2209129993,2208735871
277,20.38,2217134101,2216738547
278,20.38,2225138210,2224741224
279,20.38,2233142319,2232743900
280,20.31,2241146428,2240746577
281,20.31,2249150537,2248749254
282,20.25,2257154647,2256751931
283,20.25,2265158756,2264754608
284,20.19,2273162866,2272757286
285,20.19,2281166976,2280759963
286,20.19,2289171086,2288762640
287,20.12,2297175196,2296765318
288,20.12,2305179307,2304767996
289,20.12,2313183417,2312770673
290,20.06,2321187528,2320773352
291,20.06,2329191638,2328776029
292,20,2337195750,2336778708
293,20,2345199860,2344781386
294,20,2353203972,2352784064
295,19.94,2361208083,2360786742
296,19.94,2369212195,2368789421
297,19.88,2377216306,2376792100
298,19.88,2385220419,2384794779
299,19.88,2393224530,2392797458
300,19.81,2401228643,2400800137
301,19.81,2409232755,2408802816
302,19.75,2417236868,2416805496
303,19.75,2425240980,2424808175
304,19.75,2433245094,2432810855
305,19.69,2441249206,2440813534
306,19.69,2449253320,2448816215
307,19.62,2457257433,2456818894
308,19.62,2465261547,2464821575
309,19.56,2473265660,2472824255
310,19.56,2481269775,2480826936
311,19.5,2489273888,2488829616
312,19.5,2497278003,2496832297
313,19.5,2505282117,2504834978
314,19.44,2513286232,2512837659
315,19.44,2521290347,2520840340
316,19.38,2529294462,2528843021
317,19.38,2537298577,2536845702
318,19.31,2545302692,2544848384
319,19.31,2553306807,2552851065
320,19.25,2561310924,2560853747
321,19.25,2569315039,2568856429
322,19.19,2577319155,2576859111
323,19.19,2585323271,2584861793
324,19.19,2593327388,2592864475
325,19.12,2601331504,2600867157
326,19.12,2609335621,2608869840
327,19.06,2617339737,2616872522
328,19.06,2625343855,2624875206
329,19,2633347971,2632877888
330,19,2641352089,2640880571
331,18.94,2649356206,2648883254
332,18.94,2657360324,2656885938
333,18.94,2665364441,2664888620
334,18.88,2673368560,2672891304
335,18.88,2681372677,2680893988
336,18.81,2689376796,2688896672
337,18.81,2697380914,2696899355
338,18.75,2705385033,2704902040
339,18.75,2713389151,2712904723
340,18.69,2721393271,2720907408
341,18.69,2729397389,2728910092
342,18.62,2737401509,2736912777
343,18.62,2745405629,2744915461
344,18.56,2753409749,2752918147
345,18.56,2761413868,2760920831
346,18.5,2769417989,2768923517
347,18.5,2777422109,2776926202
348,18.44,2785426230,2784928888
349,18.44,2793430350,2792931573
350,18.38,2801434471,2800934259
351,18.38,2809438591,2808936944
352,18.31,2817442713,2816939631
353,18.31,2825446834,2824942316
354,18.31,2833450956,2832945003
355,18.25,2841455077,2840947689
356,18.25,2849459199,2848950376
357,18.19,2857463320,2856953062
358,18.19,2865467443,2864955749
